"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","cluster","db","Diagnosis"
"1016","respiratory system development (GO:0060541)","1/29",0.322964528772544,0.495491612968418,0,0,2.64567669172932,2.99017760829502,"CCDC39","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1017","striated muscle tissue development (GO:0014706)","1/29",0.322964528772544,0.495491612968418,0,0,2.64567669172932,2.99017760829502,"TBX2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1018","regulation of myoblast differentiation (GO:0045661)","1/29",0.322964528772544,0.495491612968418,0,0,2.64567669172932,2.99017760829502,"TBX3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1019","mitochondrial translational elongation (GO:0070125)","2/87",0.323905205758763,0.495491612968418,0,0,1.74455049944506,1.96663942058056,"MRPL14;CHCHD1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1020","positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process (GO:2000060)","2/87",0.323905205758763,0.495491612968418,0,0,1.74455049944506,1.96663942058056,"PSME1;MAD2L1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1021","regulation of MAP kinase activity (GO:0043405)","2/87",0.323905205758763,0.495491612968418,0,0,1.74455049944506,1.96663942058056,"FLT3;FGFR1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1022","negative regulation of cell differentiation (GO:0045596)","3/150",0.323987478217353,0.495491612968418,0,0,1.51406926406926,1.70643238697847,"JAG1;ZADH2;HES5","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1023","Wnt signaling pathway, planar cell polarity pathway (GO:0060071)","2/88",0.328798121988624,0.501392372499124,0,0,1.72417727073278,1.91782190890558,"FZD3;PSME1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1024","hippo signaling (GO:0035329)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"AMOTL1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1025","connective tissue development (GO:0061448)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"HES5","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1026","negative regulation of secretion by cell (GO:1903531)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"VAMP8","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1027","cyclic purine nucleotide metabolic process (GO:0052652)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"NPR2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1028","multivesicular body assembly (GO:0036258)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"SNF8","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1029","protein palmitoylation (GO:0018345)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"ZDHHC21","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1030","fatty-acyl-CoA biosynthetic process (GO:0046949)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"SLC25A1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1031","regulation of ARF protein signal transduction (GO:0032012)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"ACAP2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1032","aminoglycan metabolic process (GO:0006022)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"XYLT1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1033","phosphatidylinositol 3-kinase signaling (GO:0014065)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"NYAP2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1034","positive regulation of B cell proliferation (GO:0030890)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"CHRNB2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1035","nuclear envelope organization (GO:0006998)","1/30",0.33201606240345,0.501392372499124,0,0,2.55431682654913,2.81631803456374,"UBXN2B","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1036","mitochondrial translational termination (GO:0070126)","2/89",0.333681412484639,0.501967322149654,0,0,1.70427239210583,1.87055585669185,"MRPL14;CHCHD1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1037","negative regulation of cellular protein metabolic process (GO:0032269)","2/89",0.333681412484639,0.501967322149654,0,0,1.70427239210583,1.87055585669185,"RPS3;TOB1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1038","regulation of establishment of planar polarity (GO:0090175)","2/89",0.333681412484639,0.501967322149654,0,0,1.70427239210583,1.87055585669185,"FZD3;PSME1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1039","regulation of neuron apoptotic process (GO:0043523)","2/89",0.333681412484639,0.501967322149654,0,0,1.70427239210583,1.87055585669185,"BAX;FOXO3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1040","regulation of intracellular signal transduction (GO:1902531)","7/422",0.334034204506017,0.502014866964331,0,0,1.25325301204819,1.37420681955017,"TP53RK;DLC1;RASGRF2;HUS1;AKAP6;PIP4K2C;ARHGAP35","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1041","cell-matrix adhesion (GO:0007160)","2/90",0.338554463550994,0.506559132614686,0,0,1.68481989708405,1.82477839613029,"DLC1;EMILIN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1042","regulation of Ras protein signal transduction (GO:0046578)","2/90",0.338554463550994,0.506559132614686,0,0,1.68481989708405,1.82477839613029,"ACAP2;RASAL2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1043","regulation of dendritic spine development (GO:0060998)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"PSEN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1044","negative regulation of cell-cell adhesion (GO:0022408)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"JAG1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1045","positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"AKAP6","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1046","skeletal system morphogenesis (GO:0048705)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"FGFR1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1047","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"GPX1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1048","multivesicular body organization (GO:0036257)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"SNF8","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1049","liver development (GO:0001889)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"CCDC39","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1050","protein destabilization (GO:0031648)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"TMEM147","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1051","gene silencing by miRNA (GO:0035195)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"AGO2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1052","proton transport (GO:0015992)","1/31",0.340947029757293,0.506559132614686,0,0,2.46904761904762,2.65676474603238,"UCP2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1053","positive regulation of MAPK cascade (GO:0043410)","5/289",0.343057581597642,0.509210826246072,0,0,1.30691592301903,1.39821310882889,"FLT3;ERBB4;KSR2;ADRA1A;FGFR1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1054","regulation of protein catabolic process (GO:0042176)","2/91",0.343416679470469,0.509260218228029,0,0,1.66580453678185,1.78042981321537,"SNF8;MAD2L1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1055","Ras protein signal transduction (GO:0007265)","4/223",0.347539081931438,0.510432647227889,0,0,1.35520947271559,1.43229128622894,"NRAS;RAB34;KSR2;RND2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1056","cell cycle G1/S phase transition (GO:0044843)","2/92",0.348267482067709,0.510432647227889,0,0,1.64721174004193,1.73745335860449,"ORC5;USP37","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1057","proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)","5/291",0.348334557006682,0.510432647227889,0,0,1.29764319649816,1.36848399155544,"FBXL20;UBXN2B;PSME1;DZIP3;MAD2L1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1058","positive regulation of calcium ion transport into cytosol (GO:0010524)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"AKAP6","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1059","regulation of glutamate receptor signaling pathway (GO:1900449)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"CNIH3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1060","ceramide biosynthetic process (GO:0046513)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"ST8SIA3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1061","protein trimerization (GO:0070206)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"EMILIN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1062","microtubule bundle formation (GO:0001578)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"NAV1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1063","negative regulation of BMP signaling pathway (GO:0030514)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"FBN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1064","cyclic-nucleotide-mediated signaling (GO:0019935)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"AKAP6","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1065","regulation of potassium ion transmembrane transport (GO:1901379)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"AKAP6","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1066","GPI anchor biosynthetic process (GO:0006506)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"PGAP1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1067","phagosome maturation (GO:0090382)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"RAB34","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1068","positive regulation of TOR signaling (GO:0032008)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"SMCR8","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1069","regulation of cell-cell adhesion (GO:0022407)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"JAG1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1070","negative regulation of fat cell differentiation (GO:0045599)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"ZADH2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1071","regulation of erythrocyte differentiation (GO:0045646)","1/32",0.34975903082602,0.510432647227889,0,0,2.38927965073975,2.50996418475966,"FOXO3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1072","positive regulation of nucleic acid-templated transcription (GO:1903508)","8/502",0.356031290569344,0.514947652837644,0,0,1.20294499241868,1.24232539018766,"LHX2;ERBB4;SS18L1;NSD1;TP53INP2;PSEN1;FOXO3;HES5","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1073","axon development (GO:0061564)","2/94",0.357932620698937,0.514947652837644,0,0,1.61123872026251,1.65540361244958,"LRRC55;ARHGAP35","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1074","intracellular pH reduction (GO:0051452)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"DMXL2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1075","axonemal dynein complex assembly (GO:0070286)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"CCDC39","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1076","chemical synaptic transmission, postsynaptic (GO:0099565)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"GRIN2B","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1077","negative regulation of neurogenesis (GO:0050768)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"HES5","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1078","negative regulation of mitochondrion organization (GO:0010823)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"GPX1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1079","neural tube closure (GO:0001843)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"DLC1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1080","positive regulation of calcium ion transport (GO:0051928)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"ANK2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1081","embryonic organ morphogenesis (GO:0048562)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"FBN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1082","regulation of postsynaptic membrane potential (GO:0060078)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"GRIN2B","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1083","positive regulation of catalytic activity (GO:0043085)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"PSEN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1084","establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"SCARF2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1085","regulation of phosphatidylinositol 3-kinase activity (GO:0043551)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"FLT3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1086","positive regulation of Notch signaling pathway (GO:0045747)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"JAG1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1087","negative regulation of multi-organism process (GO:0043901)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"SIGIRR","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1088","regulation of neurotransmitter receptor activity (GO:0099601)","1/33",0.358453644457682,0.514947652837644,0,0,2.31449718045113,2.37457211064433,"CNIH3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1089","protein localization to membrane (GO:0072657)","3/160",0.360454936688866,0.517347168085122,0,0,1.4169079328315,1.44579632263375,"RAB34;MYO5A;ANK2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1090","ncRNA metabolic process (GO:0034660)","1/34",0.367032428520608,0.523200147374,0,0,2.24424698108909,2.24942013587038,"AGO2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1091","positive regulation of exocytosis (GO:0045921)","1/34",0.367032428520608,0.523200147374,0,0,2.24424698108909,2.24942013587038,"SNF8","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1092","regulation of JUN kinase activity (GO:0043506)","1/34",0.367032428520608,0.523200147374,0,0,2.24424698108909,2.24942013587038,"RPS3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1093","regulation of axon extension (GO:0030516)","1/34",0.367032428520608,0.523200147374,0,0,2.24424698108909,2.24942013587038,"PLXNA2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1094","regulation of insulin receptor signaling pathway (GO:0046626)","1/34",0.367032428520608,0.523200147374,0,0,2.24424698108909,2.24942013587038,"SIK2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1095","regulation of interferon-beta production (GO:0032648)","1/34",0.367032428520608,0.523200147374,0,0,2.24424698108909,2.24942013587038,"POLR3B","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1096","positive regulation of protein metabolic process (GO:0051247)","2/96",0.367545592972906,0.523200147374,0,0,1.57679646728222,1.57822804948783,"PSEN1;SNF8","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1097","translational termination (GO:0006415)","2/96",0.367545592972906,0.523200147374,0,0,1.57679646728222,1.57822804948783,"MRPL14;CHCHD1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1098","epithelial cell differentiation (GO:0030855)","2/96",0.367545592972906,0.523200147374,0,0,1.57679646728222,1.57822804948783,"JAG1;ERBB4","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1099","protein localization to organelle (GO:0033365)","2/97",0.372331248403459,0.529217030446877,0,0,1.56011916583913,1.54135306687488,"ACAP2;ANK2","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1100","positive regulation of NIK/NF-kappaB signaling (GO:1901224)","1/35",0.37549692051541,0.529217030446877,0,0,2.1781291463954,2.1334884087855,"RPS3","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1101","antibacterial humoral response (GO:0019731)","1/35",0.37549692051541,0.529217030446877,0,0,2.1781291463954,2.1334884087855,"PLA2G6","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1102","negative regulation of cell-substrate adhesion (GO:0010812)","1/35",0.37549692051541,0.529217030446877,0,0,2.1781291463954,2.1334884087855,"JAG1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1103","regulation of mitochondrial membrane potential (GO:0051881)","1/35",0.37549692051541,0.529217030446877,0,0,2.1781291463954,2.1334884087855,"BAX","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
"1104","membrane protein proteolysis (GO:0033619)","1/35",0.37549692051541,0.529217030446877,0,0,2.1781291463954,2.1334884087855,"PSEN1","All","GO_Biological_Process_2018","HDAC5c_HDAC5s"
